stamp,joint1_to_base,joint2_to_joint1,joint3_to_joint2,joint4_to_joint3,joint5_to_joint4,joint6_to_joint5,gripper_controller
200.028,-0.8520,0.1300,0.4465,0.0000,0.9942,2.2898,-0.4400
200.040,-0.8520,0.1300,0.4466,0.0000,0.9942,2.2898,-0.4400
200.052,-0.8520,0.1300,0.4466,0.0000,0.9942,2.2898,-0.4400
200.064,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4400
200.076,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4400
200.088,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4400
200.100,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4400
200.112,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4400
200.124,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4395
200.136,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4385
200.148,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4371
200.160,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4353
200.172,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4332
200.184,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4309
200.196,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4283
200.208,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4255
200.220,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4225
200.232,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4193
200.244,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4160
200.256,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4125
200.268,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4089
200.280,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4053
200.292,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.4015
200.304,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3977
200.316,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3938
200.328,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3898
200.340,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3858
200.352,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3818
200.364,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3777
200.376,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3735
200.388,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3694
200.400,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3652
200.412,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3609
200.424,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3567
200.436,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3524
200.448,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3482
200.460,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3439
200.472,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3396
200.484,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3353
200.496,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3309
200.508,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3266
200.520,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3222
200.532,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3179
200.544,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3135
200.556,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3092
200.568,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3048
200.580,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.3004
200.592,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2961
200.604,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2917
200.616,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2873
200.628,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2829
200.640,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2786
200.652,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2742
200.664,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2698
200.676,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2654
200.688,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2610
200.700,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2566
200.712,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2522
200.724,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2478
200.736,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2434
200.748,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2390
200.760,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2346
200.772,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2302
200.784,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2258
200.796,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2214
200.808,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2170
200.820,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2126
200.832,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2083
200.844,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.2039
200.856,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1995
200.868,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1951
200.880,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1907
200.892,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1863
200.904,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1819
200.916,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1775
200.928,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1731
200.940,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1687
200.952,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1643
200.964,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1599
200.976,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1555
200.988,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1511
201.000,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1467
201.012,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1423
201.024,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1379
201.036,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1335
201.048,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1291
201.060,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1247
201.072,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1203
201.084,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1159
201.096,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1115
201.108,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1071
201.120,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.1027
201.132,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0983
201.144,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0939
201.156,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0895
201.168,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0851
201.180,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0807
201.192,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0763
201.204,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0719
201.216,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0675
201.228,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0631
201.240,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0587
201.252,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0543
201.264,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0499
201.276,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0455
201.288,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0411
201.300,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0367
201.312,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0323
201.324,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0284
201.336,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0250
201.348,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0220
201.360,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0194
201.372,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0170
201.384,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0150
201.396,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0132
201.408,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0116
201.420,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0102
201.432,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0090
201.444,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0079
201.456,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0070
201.468,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0061
201.480,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0054
201.492,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0047
201.504,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0042
201.516,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0037
201.528,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0032
201.540,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0028
201.552,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0025
201.564,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0022
201.576,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0019
201.588,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0017
201.600,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0015
201.612,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0013
201.624,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0012
201.636,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0010
201.648,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0009
201.660,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0008
201.672,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0007
201.684,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0006
201.696,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0005
201.708,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0005
201.720,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0004
201.732,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0004
201.744,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0003
201.756,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0003
201.768,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0003
201.780,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0002
201.792,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0002
201.804,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0002
201.816,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0002
201.828,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0001
201.840,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0001
201.852,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0001
201.864,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0001
201.876,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0001
201.888,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0001
201.900,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0001
201.912,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0001
201.924,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
201.936,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
201.948,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
201.960,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
201.972,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
201.984,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
201.996,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.008,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.020,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.032,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.044,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.056,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.068,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.080,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.092,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.104,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.116,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.128,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.140,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.152,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.164,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.176,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.188,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.200,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.212,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.224,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.236,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.248,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.260,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.272,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.284,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.296,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.308,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.320,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.332,-0.8520,0.1300,0.4466,0.0000,0.9941,2.2898,-0.0000
202.344,-0.8520,0.1300,0.4464,0.0000,0.9944,2.2898,-0.0000
202.356,-0.8520,0.1298,0.4460,0.0000,0.9949,2.2898,-0.0000
202.368,-0.8520,0.1296,0.4455,0.0000,0.9957,2.2898,-0.0000
202.380,-0.8520,0.1293,0.4447,0.0000,0.9966,2.2898,-0.0000
202.392,-0.8520,0.1290,0.4439,0.0000,0.9978,2.2898,-0.0000
202.404,-0.8520,0.1287,0.4430,0.0000,0.9991,2.2898,-0.0000
202.416,-0.8520,0.1283,0.4419,0.0000,1.0005,2.2898,-0.0000
202.428,-0.8520,0.1279,0.4408,0.0000,1.0021,2.2898,-0.0000
202.440,-0.8520,0.1274,0.4396,0.0000,1.0037,2.2898,-0.0000
202.452,-0.8520,0.1269,0.4383,0.0000,1.0055,2.2898,-0.0000
202.464,-0.8520,0.1264,0.4370,0.0000,1.0073,2.2898,-0.0000
202.476,-0.8520,0.1259,0.4356,0.0000,1.0092,2.2898,-0.0000
202.488,-0.8520,0.1254,0.4342,0.0000,1.0112,2.2898,-0.0000
202.500,-0.8520,0.1248,0.4327,0.0000,1.0132,2.2898,-0.0000
202.512,-0.8520,0.1243,0.4312,0.0000,1.0152,2.2898,-0.0000
202.524,-0.8520,0.1237,0.4297,0.0000,1.0173,2.2898,-0.0000
202.536,-0.8520,0.1231,0.4281,0.0000,1.0195,2.2898,-0.0000
202.548,-0.8520,0.1225,0.4265,0.0000,1.0217,2.2898,-0.0000
202.560,-0.8520,0.1219,0.4249,0.0000,1.0239,2.2898,-0.0000
202.572,-0.8520,0.1213,0.4233,0.0000,1.0261,2.2898,-0.0000
202.584,-0.8520,0.1207,0.4217,0.0000,1.0284,2.2898,-0.0000
202.596,-0.8520,0.1201,0.4200,0.0000,1.0306,2.2898,-0.0000
202.608,-0.8520,0.1194,0.4183,0.0000,1.0329,2.2898,-0.0000
202.620,-0.8520,0.1188,0.4166,0.0000,1.0352,2.2898,-0.0000
202.632,-0.8520,0.1182,0.4150,0.0000,1.0376,2.2898,-0.0000
202.644,-0.8520,0.1175,0.4133,0.0000,1.0399,2.2898,-0.0000
202.656,-0.8520,0.1169,0.4115,0.0000,1.0422,2.2898,-0.0000
202.668,-0.8520,0.1162,0.4098,0.0000,1.0446,2.2898,-0.0000
202.680,-0.8520,0.1156,0.4081,0.0000,1.0470,2.2898,-0.0000
202.692,-0.8520,0.1149,0.4064,0.0000,1.0493,2.2898,-0.0000
202.704,-0.8520,0.1143,0.4047,0.0000,1.0517,2.2898,-0.0000
202.716,-0.8520,0.1137,0.4029,0.0000,1.0541,2.2898,-0.0000
202.728,-0.8520,0.1130,0.4012,0.0000,1.0565,2.2898,-0.0000
202.740,-0.8520,0.1123,0.3994,0.0000,1.0589,2.2898,-0.0000
202.752,-0.8520,0.1117,0.3977,0.0000,1.0612,2.2898,-0.0000
202.764,-0.8520,0.1110,0.3960,0.0000,1.0636,2.2898,-0.0000
202.776,-0.8520,0.1104,0.3942,0.0000,1.0660,2.2898,-0.0000
202.788,-0.8520,0.1097,0.3925,0.0000,1.0684,2.2898,-0.0000
202.800,-0.8520,0.1091,0.3907,0.0000,1.0708,2.2898,-0.0000
202.812,-0.8520,0.1084,0.3890,0.0000,1.0733,2.2898,-0.0000
202.824,-0.8519,0.1078,0.3872,0.0000,1.0757,2.2898,-0.0000
202.836,-0.8519,0.1071,0.3855,0.0000,1.0781,2.2898,-0.0000
202.848,-0.8519,0.1064,0.3837,0.0000,1.0805,2.2898,-0.0000
202.860,-0.8519,0.1058,0.3819,0.0000,1.0829,2.2898,-0.0000
202.872,-0.8519,0.1051,0.3802,0.0000,1.0853,2.2898,-0.0000
202.884,-0.8519,0.1045,0.3784,0.0000,1.0877,2.2898,-0.0000
202.896,-0.8519,0.1038,0.3767,0.0000,1.0901,2.2898,-0.0000
202.908,-0.8519,0.1031,0.3749,0.0000,1.0925,2.2898,-0.0000
202.920,-0.8519,0.1025,0.3731,0.0000,1.0950,2.2898,-0.0000
202.932,-0.8519,0.1018,0.3714,0.0000,1.0974,2.2898,-0.0000
202.944,-0.8519,0.1012,0.3696,0.0000,1.0998,2.2898,-0.0000
202.956,-0.8519,0.1005,0.3679,0.0000,1.1022,2.2898,-0.0000
202.968,-0.8519,0.0998,0.3661,0.0000,1.1046,2.2898,-0.0000
202.980,-0.8519,0.0992,0.3643,0.0000,1.1071,2.2898,-0.0000
202.992,-0.8519,0.0985,0.3626,0.0000,1.1095,2.2898,-0.0000
203.004,-0.8519,0.0979,0.3608,0.0000,1.1119,2.2898,-0.0000
203.016,-0.8519,0.0972,0.3591,0.0000,1.1143,2.2898,-0.0000
203.028,-0.8519,0.0965,0.3573,0.0000,1.1167,2.2898,-0.0000
203.040,-0.8519,0.0959,0.3555,0.0000,1.1191,2.2898,-0.0000
203.052,-0.8519,0.0952,0.3538,0.0000,1.1216,2.2898,-0.0000
203.064,-0.8519,0.0945,0.3520,0.0000,1.1240,2.2898,-0.0000
203.076,-0.8519,0.0939,0.3502,0.0000,1.1264,2.2898,-0.0000
203.088,-0.8519,0.0932,0.3485,0.0000,1.1288,2.2898,-0.0000
203.100,-0.8519,0.0926,0.3467,0.0000,1.1312,2.2898,-0.0000
203.112,-0.8519,0.0919,0.3450,0.0000,1.1337,2.2898,-0.0000
203.124,-0.8519,0.0912,0.3432,0.0000,1.1361,2.2898,-0.0000
203.136,-0.8519,0.0906,0.3414,0.0000,1.1385,2.2898,-0.0000
203.148,-0.8519,0.0899,0.3397,0.0000,1.1409,2.2898,-0.0000
203.160,-0.8519,0.0893,0.3379,0.0000,1.1433,2.2898,-0.0000
203.172,-0.8519,0.0886,0.3361,0.0000,1.1458,2.2898,-0.0000
203.184,-0.8519,0.0879,0.3344,0.0000,1.1482,2.2898,-0.0000
203.196,-0.8519,0.0873,0.3326,0.0000,1.1506,2.2898,-0.0000
203.208,-0.8519,0.0866,0.3309,0.0000,1.1530,2.2898,-0.0000
203.220,-0.8519,0.0860,0.3291,0.0000,1.1555,2.2898,-0.0000
203.232,-0.8519,0.0853,0.3273,0.0000,1.1579,2.2898,-0.0000
203.244,-0.8519,0.0846,0.3256,0.0000,1.1603,2.2898,-0.0000
203.256,-0.8519,0.0840,0.3238,0.0000,1.1627,2.2898,-0.0000
203.268,-0.8519,0.0833,0.3220,0.0000,1.1651,2.2898,-0.0000
203.280,-0.8519,0.0826,0.3203,0.0000,1.1676,2.2898,-0.0000
203.292,-0.8519,0.0820,0.3185,0.0000,1.1700,2.2898,-0.0000
203.304,-0.8519,0.0813,0.3168,0.0000,1.1724,2.2898,-0.0000
203.316,-0.8519,0.0807,0.3150,0.0000,1.1748,2.2898,-0.0000
203.328,-0.8519,0.0800,0.3132,0.0000,1.1772,2.2898,-0.0000
203.340,-0.8519,0.0793,0.3115,0.0000,1.1797,2.2898,-0.0000
203.352,-0.8519,0.0787,0.3097,0.0000,1.1821,2.2898,-0.0000
203.364,-0.8519,0.0780,0.3079,0.0000,1.1845,2.2898,-0.0000
203.376,-0.8519,0.0774,0.3062,0.0000,1.1869,2.2898,-0.0000
203.388,-0.8519,0.0767,0.3044,0.0000,1.1893,2.2898,-0.0000
203.400,-0.8519,0.0760,0.3027,0.0000,1.1918,2.2898,-0.0000
203.412,-0.8519,0.0754,0.3009,0.0000,1.1942,2.2898,-0.0000
203.424,-0.8519,0.0747,0.2991,0.0000,1.1966,2.2898,-0.0000
203.436,-0.8519,0.0740,0.2974,0.0000,1.1990,2.2898,-0.0000
203.448,-0.8519,0.0734,0.2956,0.0000,1.2014,2.2898,-0.0000
203.460,-0.8519,0.0727,0.2938,0.0001,1.2039,2.2898,-0.0000
203.472,-0.8519,0.0721,0.2921,0.0001,1.2063,2.2898,-0.0000
203.484,-0.8519,0.0714,0.2903,0.0001,1.2087,2.2898,-0.0000
203.496,-0.8519,0.0707,0.2885,0.0001,1.2111,2.2898,-0.0000
203.508,-0.8519,0.0701,0.2868,0.0001,1.2135,2.2898,-0.0000
203.520,-0.8519,0.0694,0.2850,0.0001,1.2160,2.2898,-0.0000
203.532,-0.8519,0.0688,0.2833,0.0001,1.2184,2.2898,-0.0000
203.544,-0.8519,0.0681,0.2815,0.0001,1.2208,2.2898,-0.0000
203.556,-0.8519,0.0674,0.2797,0.0001,1.2232,2.2898,-0.0000
203.568,-0.8519,0.0668,0.2780,0.0001,1.2257,2.2898,-0.0000
203.580,-0.8519,0.0661,0.2762,0.0001,1.2281,2.2898,-0.0000
203.592,-0.8519,0.0655,0.2744,0.0001,1.2305,2.2898,-0.0000
203.604,-0.8519,0.0648,0.2727,0.0001,1.2329,2.2898,-0.0000
203.616,-0.8519,0.0641,0.2709,0.0001,1.2353,2.2898,-0.0000
203.628,-0.8519,0.0635,0.2692,0.0001,1.2378,2.2898,-0.0000
203.640,-0.8519,0.0628,0.2674,0.0001,1.2402,2.2898,-0.0000
203.652,-0.8519,0.0621,0.2656,0.0001,1.2426,2.2898,-0.0000
203.664,-0.8519,0.0615,0.2639,0.0001,1.2450,2.2898,-0.0000
203.676,-0.8519,0.0608,0.2621,0.0001,1.2474,2.2898,-0.0000
203.688,-0.8519,0.0602,0.2603,0.0001,1.2499,2.2898,-0.0000
203.700,-0.8519,0.0595,0.2586,0.0001,1.2523,2.2898,-0.0000
203.712,-0.8519,0.0588,0.2568,0.0001,1.2547,2.2898,-0.0000
203.724,-0.8519,0.0582,0.2551,0.0001,1.2571,2.2898,-0.0000
203.736,-0.8519,0.0575,0.2533,0.0001,1.2595,2.2898,-0.0000
203.748,-0.8519,0.0569,0.2515,0.0001,1.2620,2.2898,-0.0000
203.760,-0.8519,0.0562,0.2498,0.0001,1.2644,2.2898,-0.0000
203.772,-0.8519,0.0555,0.2480,0.0001,1.2668,2.2898,-0.0000
203.784,-0.8519,0.0549,0.2462,0.0001,1.2692,2.2898,-0.0000
203.796,-0.8519,0.0542,0.2445,0.0001,1.2716,2.2898,-0.0000
203.808,-0.8519,0.0535,0.2427,0.0001,1.2741,2.2898,-0.0000
203.820,-0.8519,0.0529,0.2409,0.0001,1.2765,2.2898,-0.0000
203.832,-0.8519,0.0522,0.2392,0.0001,1.2789,2.2898,-0.0000
203.844,-0.8519,0.0516,0.2374,0.0001,1.2813,2.2898,-0.0000
203.856,-0.8519,0.0509,0.2357,0.0001,1.2837,2.2898,-0.0000
203.868,-0.8519,0.0502,0.2339,0.0001,1.2862,2.2898,-0.0000
203.880,-0.8519,0.0496,0.2321,0.0001,1.2886,2.2898,-0.0000
203.892,-0.8519,0.0489,0.2304,0.0001,1.2910,2.2898,-0.0000
203.904,-0.8519,0.0483,0.2286,0.0001,1.2934,2.2898,-0.0000
203.916,-0.8519,0.0476,0.2268,0.0001,1.2959,2.2898,-0.0000
203.928,-0.8519,0.0469,0.2251,0.0001,1.2983,2.2898,-0.0000
203.940,-0.8519,0.0463,0.2233,0.0001,1.3007,2.2898,-0.0000
203.952,-0.8519,0.0456,0.2216,0.0001,1.3031,2.2898,-0.0000
203.964,-0.8519,0.0449,0.2198,0.0001,1.3055,2.2898,-0.0000
203.976,-0.8519,0.0443,0.2180,0.0001,1.3080,2.2898,-0.0000
203.988,-0.8519,0.0436,0.2163,0.0001,1.3104,2.2898,-0.0000
204.000,-0.8519,0.0430,0.2145,0.0001,1.3128,2.2898,-0.0000
204.012,-0.8519,0.0423,0.2127,0.0001,1.3152,2.2898,-0.0000
204.024,-0.8519,0.0416,0.2110,0.0001,1.3176,2.2898,-0.0000
204.036,-0.8519,0.0410,0.2092,0.0001,1.3201,2.2898,-0.0000
204.048,-0.8519,0.0403,0.2075,0.0001,1.3225,2.2898,-0.0000
204.060,-0.8519,0.0397,0.2057,0.0001,1.3249,2.2898,-0.0000
204.072,-0.8519,0.0390,0.2039,0.0001,1.3273,2.2898,-0.0000
204.084,-0.8519,0.0383,0.2022,0.0001,1.3297,2.2898,-0.0000
